sentence_id,formality_score_from_raters,informativeness,implicature_score,length_in_words,length_in_characters,f_score,i_score,lexical_density,sentence_content,total_syllables_stop_words_excluded,total_syllables_per_word_stop_words_excluded,total_syllables_stop_words_included,total_syllables_per_word_stop_words_included,number_of_nouns,number_of_adjectives,number_of_adverbs,number_of_verbs,number_of_pronouns,number_of_stop_words,proportion_of_stop_words,number_of_spelling_and_grammatical_errors,spelling_and_grammar_errors_per_character,positive_vader_score,negative_vader_score,neutral_vader_score,compound_vader_score
3839,2.4,5.6,4.4,23,154,69.56521739,3.304347826,69.56521739,"NASA's really been killing it with their online strategy lately—lots of news, downloadable media and Twitter action—and this app is a wonderful extension.",35,2.5,44,1.9130434782608696,9,2,1,4,2,9,0.391,0,0.0,0.13,0.165,0.705,-0.2449
3840,2.8,4.6,3.2,32,204,75.0,6.15625,65.625,"NASDAQ: It's much more intensive that the stock stock (stock stock stock) app, and comes with StockTwits integration, which provides a little crowd-sources insight to go along with your stream of numbers.",37,1.85,49,1.53125,12,3,3,4,2,12,0.375,4,0.02,0.0,0.0,1.0,0.0
3841,3.4,5.6,4.6,28,166,69.64285714,4.821428571,64.28571429,"Nathan Ballard, Newsom's spokesman, said the mayor - who has been campaigning around the state and country for months - feels he has unfinished business at City Hall.",34,1.8888888888888888,44,1.5714285714285714,12,0,0,6,1,10,0.357,0,0.0,0.0,0.0,1.0,0.0
3842,4.8,6.0,4.2,27,183,70.37037037,3.555555556,70.37037037,"""Nato operations have destroyed a lot of equipment belonging to poor fishermen... they illegally transfer the fishermen to their own prisons and prisons of other [foreign] countries.""",36,2.4,49,1.8148148148148149,10,5,1,4,2,12,0.444,1,0.005,0.0,0.208,0.792,-0.743
3843,3.8,5.0,2.6,13,82,57.69230769,6.769230769,76.92307692,Nautilus was the problem I updated nautilus libraries and now system work properly,20,2.5,25,1.9230769230769231,4,1,2,2,1,5,0.385,0,0.0,0.0,0.197,0.803,-0.4019
3844,5.6,6.0,3.4,27,153,70.37037037,4.481481481,55.55555556,"Nealey, who claimed 46 percent of the vote against Bill Grant in the 2008 general election, says he's willing and able to work with Democrats if elected.",30,1.7647058823529411,41,1.5185185185185186,7,3,0,5,1,11,0.407,1,0.007,0.088,0.0,0.912,0.3612
3845,4.0,4.2,4.0,16,92,68.75,4.8125,62.5,"Nearby, sinkholes in the arid soil of his property are growing longer and deeper every year.",21,2.1,28,1.75,4,1,3,2,1,6,0.375,0,0.0,0.102,0.0,0.898,0.1779
3846,5.0,5.8,4.0,22,145,63.63636364,4.227272727,68.18181818,Nearly 387 years after his demise here comes an editor who claims to have removed anomalies from Goswami Tulsidas's magnum opus 'Ramcharitmanas'.,35,2.5,45,2.0454545454545454,8,0,2,4,1,8,0.364,1,0.007,0.0,0.0,1.0,0.0
3847,4.4,5.2,2.8,24,157,58.33333333,4.041666667,70.83333333,"Nearly 95,000 people who fled during those two earlier storms were still housed in temporary shelters when Mirinae struck, the national disaster agency said.",33,1.9411764705882353,43,1.7916666666666667,6,3,3,5,0,7,0.292,1,0.006,0.0,0.217,0.783,-0.7269
3848,3.4,4.4,3.2,9,46,77.77777778,5.0,55.55555556,Needs to be fixed with an update by Canonical.,10,2.5,15,1.6666666666666667,3,0,0,2,0,5,0.556,0,0.0,0.0,0.0,1.0,0.0
3849,2.4,4.0,5.4,6,38,50.0,4.5,66.66666667,Need then to transfer to Philadelphia.,7,2.3333333333333335,10,1.6666666666666667,2,0,1,1,0,3,0.5,0,0.0,0.0,0.0,1.0,0.0
3850,5.6,6.0,4.6,18,113,69.44444444,8.944444444,66.66666667,"Neither Derr nor Costello has run for office before, but both cite leadership experience running their own firms.",24,2.1818181818181817,31,1.7222222222222223,6,2,1,3,1,8,0.444,1,0.009,0.0,0.0,1.0,0.0
3851,2.8,5.0,3.8,9,44,55.55555556,9.333333333,44.44444444,Neither of us have been to the falls before.,7,1.75,12,1.3333333333333333,1,0,0,2,1,6,0.667,0,0.0,0.0,0.0,1.0,0.0
3852,6.2,6.0,4.4,20,121,67.5,4.85,65.0,"Netanyahu has proposed limiting building for now to some 3,000 settler homes already approved by Israel in the West Bank.",27,2.25,35,1.75,6,1,2,4,0,8,0.4,0,0.0,0.128,0.0,0.872,0.4215
3853,5.8,5.8,3.0,19,132,63.15789474,4.368421053,84.21052632,"Netanyahu's coalition, including pro-settler groups, does not believe Abbas is strong enough to deliver Israel security in any deal.",33,2.5384615384615383,40,2.1052631578947367,8,1,2,5,0,6,0.316,0,0.0,0.251,0.0,0.749,0.6908
3854,3.4,5.0,2.2,10,60,80.0,5.3,60.0,Netflix wants to stream through as many devices as possible.,12,2.0,16,1.6,2,2,1,2,0,4,0.4,0,0.0,0.0,0.0,1.0,0.0
3855,5.2,5.8,3.2,15,85,60.0,5.4,60.0,"Network Manager doesn't show a Wireless card at all, even though it appeared in 7.10.",18,1.8,23,1.5333333333333334,4,0,2,3,1,6,0.4,0,0.0,0.0,0.0,1.0,0.0
3856,2.6,5.2,4.2,26,149,69.23076923,5.307692308,69.23076923,"NETWORK Ten is planning to ""rest"" its flagging show Rove before a major overhaul that may turn it into a Hey Hey It's Saturday-style variety program.",29,1.8125,42,1.6153846153846154,10,2,0,5,3,10,0.385,1,0.007,0.0,0.0,1.0,0.0
3857,5.8,6.0,3.4,29,169,70.68965517,2.448275862,55.17241379,"Nevada and Mississippi are at the bottom of the list, except for the non-state of the District of Columbia where only 43 percent believe their wallets would be returned.",32,2.2857142857142856,50,1.7241379310344827,9,0,2,4,1,15,0.517,0,0.0,0.0,0.0,1.0,0.0
3858,4.6,5.0,4.6,20,121,52.5,3.15,60.0,"Nevertheless, I would contend that convergence is upon us and it has arrived from an unexpected delivery man: Steve Jobs.",29,2.4166666666666665,37,1.85,5,1,1,4,3,8,0.4,1,0.008,0.062,0.0,0.938,0.0516
3859,3.8,5.0,4.6,25,177,64.0,3.08,52.0,"Nevertheless, some observers said it appeared that some of the region's response tactics - specifically communication among jurisdictions and agencies - had improved since 2007.",45,2.6470588235294117,53,2.12,7,0,2,4,1,8,0.32,0,0.0,0.124,0.0,0.876,0.4767
3860,5.8,6.4,5.2,55,351,71.81818182,6.218181818,74.54545455,"New Jersey-based concert promoter Patrick Allocco of AllGood Entertainment, a man who had direct dealings with Michael Jackson, says, ""Anything you could put Michael Jackson's image on was already being offered the minute he made that announcement in London. T-shirts, coffee mugs, key fobs, glasses - there was even a little doggie carrier for sale.""",78,2.0526315789473686,96,1.7454545454545454,25,4,2,9,2,17,0.309,2,0.006,0.052,0.0,0.948,0.4215
3861,5.0,6.0,2.0,14,107,71.42857143,2.142857143,78.57142857,Newly re-elected German Chancellor Angela Merkel was among the dignitaries who attended Saturday's reunion.,30,2.727272727272727,33,2.357142857142857,7,1,1,2,0,3,0.214,0,0.0,0.11,0.0,0.89,0.1531
3862,4.4,6.0,4.8,18,133,88.88888889,5.777777778,83.33333333,"New prime minister Gordon Brown announces third review of reclassification, claiming public concern over stronger varieties of skunk.",33,2.2,37,2.0555555555555554,10,4,0,1,0,3,0.167,0,0.0,0.133,0.0,0.867,0.3818
3863,5.0,5.6,3.0,39,232,70.51282051,4.564102564,53.84615385,"New research conducted by analysts Fujitsu Consulting and seen by The Sunday Telegraph has concluded that the number of people who default on their mortgage payments will almost double from 25,000 today to 40,000 by the end of 2010.",45,2.0454545454545454,62,1.5897435897435896,13,0,1,6,1,17,0.436,0,0.0,0.033,0.0,0.967,0.0772
3864,5.0,6.0,3.4,39,226,61.53846154,3.743589744,56.41025641,"Newsom based his entire platform for governor on his track record in San Francisco, and some of his colleagues said he often painted the city's fortunes as rosier than they really are so he could contrast them with Sacramento.",43,2.15,63,1.6153846153846154,11,2,3,5,7,19,0.487,0,0.0,0.0,0.0,1.0,0.0
3865,5.6,6.2,2.6,19,114,71.05263158,6.368421053,63.15789474,"Newsom became the first to announce his candidacy for governor earlier this year, using Twitter to break the news.",25,2.0833333333333335,32,1.6842105263157894,6,1,1,4,1,7,0.368,0,0.0,0.0,0.0,1.0,0.0
3866,3.0,3.8,5.0,10,50,50.0,5.7,70.0,Newsom has never been one to ask people for money.,11,1.8333333333333333,15,1.5,3,0,1,3,0,4,0.4,0,0.0,0.0,0.0,1.0,0.0
3867,2.8,5.2,3.8,22,133,61.36363636,7.181818182,68.18181818,Newsom has often been criticized for relishing sweeping proposals while not paying attention to the nuts and bolts of running a city.,26,2.1666666666666665,37,1.6818181818181819,6,1,2,6,0,10,0.455,0,0.0,0.102,0.189,0.709,-0.296
3868,4.4,2.4,4.6,10,56,70.0,5.5,60.0,Newsom said as much in the statement he released Friday:,12,2.0,16,1.6,3,1,0,2,1,4,0.4,0,0.0,0.0,0.0,1.0,0.0
3869,3.4,4.6,5.8,10,65,80.0,3.9,80.0,Newsom's colleagues at City Hall were surprised by Friday's news.,14,2.0,18,1.8,6,0,0,2,0,3,0.3,0,0.0,0.174,0.0,0.826,0.2263
3870,4.2,6.2,3.6,42,268,61.9047619,6.0,64.28571429,"Newsom, who famously broke state law when he married same-sex couples in 2004 and promoted the nation's first universal health care program, was sidelined for months from appearing much before the local press and coming up with the controversial initiatives he adores.",58,2.230769230769231,76,1.8095238095238095,11,6,2,8,2,16,0.381,0,0.0,0.171,0.092,0.737,0.6124
3871,5.0,5.4,5.2,22,129,81.81818182,6.954545455,63.63636364,News reports from the western part of the country said there were long lines at pharmacies as people sought medication and masks.,23,1.7692307692307692,34,1.5454545454545454,9,3,0,2,0,9,0.409,0,0.0,0.0,0.0,1.0,0.0
3872,6.0,6.2,2.8,24,152,72.91666667,8.583333333,75.0,"New unemployment numbers due out next Friday are expected to show U.S. employers cut 175,000 jobs in October, according to economists polled by Reuters.",35,1.9444444444444444,42,1.75,10,2,0,6,0,6,0.25,0,0.0,0.0,0.185,0.815,-0.6124
3873,3.2,5.0,4.4,15,87,70.0,4.4,73.33333333,New York City's official anthem from 2009 is now officially stamped with a music video.,20,2.0,25,1.6666666666666667,6,1,2,2,0,5,0.333,0,0.0,0.0,0.0,1.0,0.0
3874,4.4,4.4,4.0,15,82,80.0,4.266666667,66.66666667,New York's 23rd may not say that much about the national condition of the parties.,14,1.5555555555555556,21,1.4,4,2,1,1,0,6,0.4,0,0.0,0.162,0.0,0.838,0.4019
3875,1.8,5.4,1.8,26,180,71.15384615,3.846153846,50.0,-next is copy/paste from my kate-  In /etc/ppp/options I commented out lcp-echo-failure 4 and removed the comment-out (#) from the   line -vj (something about jacobson compression),40,2.2222222222222223,52,2.0,9,2,0,3,2,11,0.423,7,0.039,0.0,0.0,1.0,0.0
3876,3.8,5.2,1.8,17,80,79.41176471,4.882352941,64.70588235,"Next month, my family will be arriving for the first time in NY for a week stay.",13,1.4444444444444444,21,1.2352941176470589,6,2,0,2,1,8,0.471,0,0.0,0.0,0.0,1.0,0.0
3877,4.6,4.8,3.6,18,128,86.11111111,3.333333333,66.66666667,Next Saturday in For Conservative Movie Lovers: a look at They Were Expendable's luminous cinematography and graceful direction.,33,3.0,41,2.2777777777777777,8,4,0,0,1,7,0.389,0,0.0,0.299,0.0,0.701,0.7506
3878,4.0,4.6,4.6,19,115,86.84210526,6.105263158,68.42105263,Next to say no was a national newspaper political editor with close personal and political connections to Mr Brown.,29,2.4166666666666665,36,1.894736842105263,5,6,0,2,0,7,0.368,0,0.0,0.0,0.115,0.885,-0.296
3879,4.2,3.8,5.4,12,79,66.66666667,7.916666667,66.66666667,Niagara Falls is spectacular from either side although they are not comparable.,17,2.4285714285714284,23,1.9166666666666667,3,2,1,2,1,5,0.417,1,0.013,0.0,0.0,1.0,0.0
3880,1.2,1.4,4.2,3,17,66.66666667,3.333333333,100.0,Nice script clem!,3,1.0,3,1.0,3,0,0,0,0,0,0.0,1,0.059,0.607,0.0,0.393,0.4753
3881,4.6,5.6,3.0,11,74,72.72727273,12.0,81.81818182,Nichols broke Meyer's record for career passing yards earlier this season.,16,1.7777777777777777,18,1.6363636363636365,7,0,1,1,0,2,0.182,0,0.0,0.0,0.219,0.781,-0.4215
3882,6.0,6.2,2.4,28,170,83.92857143,6.785714286,64.28571429,Nichols connected with Tony Davis on a 25-yard touchdown pass midway through the third quarter to tie the record of 84 previously held by Nichols' predecessor Erik Meyer.,35,1.8421052631578947,44,1.5714285714285714,11,3,1,3,0,9,0.321,0,0.0,0.0,0.0,1.0,0.0
3883,4.0,6.0,2.4,24,127,81.25,6.583333333,58.33333333,Nick Tausch kicked field goals from 16 and 23 yards and set a Notre Dame record with 14 consecutive field goals without a miss.,26,1.4444444444444444,32,1.3333333333333333,11,1,0,2,0,6,0.25,0,0.0,0.064,0.0,0.936,0.1139
3884,2.6,4.0,4.8,6,43,33.33333333,0.833333333,100.0,"Nightly rates, relaxing, not too expensive.",11,2.75,13,2.1666666666666665,1,1,3,1,0,2,0.333,0,0.0,0.39,0.0,0.61,0.4939
3885,1.6,5.2,4.8,39,230,62.82051282,2.923076923,69.23076923,"Nikon Learn and Explore: It's heavily branded and obviously intended to promote the Nikon name, but hey who cares: Nikon's Learn and Explore app is actually a great, free photography primer no matter what kind of camera you carry.",53,2.12,67,1.7179487179487178,15,2,3,7,2,14,0.359,1,0.004,0.329,0.054,0.617,0.9354
3886,3.0,5.4,4.2,24,110,50.0,7.416666667,58.33333333,"Nilay, Paul and Josh have a lot to say on the subject, and you're just going to have to sit there and take it.",12,1.2,28,1.1666666666666667,5,0,1,7,2,15,0.625,0,0.0,0.0,0.0,1.0,0.0
3887,5.8,6.2,2.4,21,132,85.71428571,6.523809524,66.66666667,NINETEEN partygoers were taken to hospital with serious injuries after a balcony collapsed at a Halloween party in Perth last night.,30,2.3076923076923075,40,1.9047619047619047,7,3,0,4,0,8,0.381,0,0.0,0.122,0.154,0.724,0.0772
3888,6.2,6.6,4.2,26,166,69.23076923,4.269230769,73.07692308,"Nine water, isopropyl alcohol (IPA) and liquid oxygen (LOX) tanks have been delivered and installed, with five more water tanks scheduled to arrive in upcoming weeks.",40,2.2222222222222223,48,1.8461538461538463,11,3,0,6,0,8,0.308,0,0.0,0.0,0.0,1.0,0.0
3889,3.6,3.2,3.4,1,3,100.0,1.0,0.0,No.,1,1.0,1,1.0,0,0,0,0,0,1,1.0,0,0.0,0.0,1.0,0.0,-0.296
3890,4.8,5.4,3.0,2,13,100.0,3.0,50.0,No admission.,3,3.0,4,2.0,1,0,0,0,0,1,0.5,0,0.0,0.0,0.688,0.312,-0.296
3894,4.6,5.2,6.0,20,122,60.0,4.55,75.0,"Nobody, of course, is going to say that the U.S. should somehow completely abandon its ability to fight conventional wars.",28,2.3333333333333335,36,1.8,5,1,1,6,1,8,0.4,0,0.0,0.092,0.336,0.572,-0.7801
379,2.6,5.4,2.0,29,169,55.17241379,2.931034483,58.62068966,"and if you don't want to dual-boot, if you only want to have ubuntu installed, just select the option ""Erase entire disk"" during the partitioning process of the install.",30,2.3076923076923075,48,1.6551724137931034,6,2,3,7,2,16,0.552,3,0.018,0.0,0.083,0.917,-0.1139
4991,2.2,2.2,3.2,4,24,100.0,2.25,50.0,Thanks for the attention,4,2.0,6,1.5,2,0,0,0,0,2,0.5,0,0.0,0.492,0.0,0.508,0.4404
457,3.0,1.8,4.4,8,39,56.25,3.0,37.5,And what could a lawsuit mean for them?,5,1.25,9,1.125,2,0,0,0,1,5,0.625,0,0.0,0.0,0.241,0.759,-0.2263
5069,4.4,5.0,3.4,26,147,82.69230769,3.538461538,53.84615385,"""That is their liberated zone,"" said P. Bhojak, one of the officers stationed at the river's edge in this town in the eastern state of Chattisgarh.",31,2.066666666666667,42,1.6153846153846154,9,2,0,3,1,12,0.462,2,0.014,0.0,0.0,1.0,0.0
459,2.4,5.0,4.6,48,262,46.875,2.8125,52.08333333,"And when they get this healthcare bill, if they do, that's the easiest, fastest way for them to be able to regulate every aspect of human behavior, because it'll all have some related cost to healthcare: what you drive, what you eat, where you live, what you do.",42,1.9090909090909092,71,1.4791666666666667,6,5,2,11,8,30,0.625,0,0.0,0.056,0.0,0.944,0.4215
5071,3.4,3.0,4.6,16,97,50.0,3.4375,68.75,That kind of cutting-edge idea seems like it would be exactly what Michael Jackson would embrace.,21,1.9090909090909092,26,1.625,5,0,1,3,1,5,0.312,0,0.0,0.255,0.0,0.745,0.5859
456,3.8,3.4,5.6,11,57,31.81818182,4.909090909,63.63636364,And we waste far too much energy trying to categorize it.,14,2.0,18,1.6363636363636365,1,1,2,3,2,5,0.455,0,0.0,0.151,0.201,0.647,-0.1779
5068,1.8,2.4,4.8,5,23,60.0,2.8,40.0,That is obvious for me.,3,1.5,6,1.2,0,1,0,1,1,4,0.8,1,0.043,0.0,0.0,1.0,0.0
380,2.6,4.2,4.6,32,179,62.5,5.625,59.375,"And if you're still scrambling for a costume, we happen to love these hallow-memes, but good luck trying to pull off anything remotely as cool as the the real life iPhone costume.",33,1.9411764705882353,50,1.5625,7,3,3,6,2,15,0.469,1,0.006,0.332,0.0,0.668,0.9246
4992,1.8,3.4,3.6,4,20,100.0,0.75,50.0,thanks for the help.,2,1.0,4,1.0,2,0,0,0,0,2,0.5,1,0.05,0.737,0.0,0.263,0.6808
378,1.6,1.8,3.6,8,38,25.0,4.75,50.0,and if so were you accepted or denied?,5,2.5,12,1.5,0,0,1,3,1,6,0.75,2,0.053,0.21,0.257,0.533,-0.1372
4990,2.0,2.4,4.0,3,19,100.0,1.0,66.66666667,Thanks for replies!,3,1.5,4,1.3333333333333333,2,0,0,0,0,1,0.333,0,0.0,0.615,0.0,0.385,0.4926
455,2.2,3.4,4.0,5,26,50.0,1.4,60.0,And viewers seem to agree.,5,1.6666666666666667,7,1.4,1,0,0,2,0,2,0.4,0,0.0,0.385,0.0,0.615,0.3612
5067,3.4,4.6,3.0,6,27,41.66666667,2.5,50.0,"""That is my flag,"" he says.",3,1.0,6,1.0,1,0,0,2,2,4,0.667,0,0.0,0.0,0.0,1.0,0.0
461,2.2,2.8,3.8,3,14,16.66666667,0.333333333,33.33333333,And who knows?,1,1.0,3,1.0,0,0,0,1,0,2,0.667,0,0.0,0.0,0.0,1.0,0.0
5073,3.2,4.2,3.2,15,96,43.33333333,6.8,73.33333333,That makes it impossible to calculate exactly how much Massachusetts would gain or lose overall.,24,2.4,29,1.9333333333333333,1,3,2,4,1,5,0.333,0,0.0,0.178,0.141,0.681,0.1779
460,3.4,4.6,4.8,20,118,75.0,5.5,60.0,"And when you get down to the guts of defense budget politics, these high-level strategic concepts matter a great deal.",22,2.0,32,1.6,6,3,2,2,1,9,0.45,0,0.0,0.295,0.0,0.705,0.6908
5072,5.6,5.4,5.4,25,136,66.0,4.8,60.0,That level of engagement will directly map to reduction in piracy as consumers will pay for this experience and wont be able to copy it.,30,2.3076923076923075,42,1.68,7,1,1,4,1,13,0.52,1,0.007,0.109,0.051,0.839,0.3818
381,1.8,3.0,3.2,16,80,53.125,2.25,43.75,"And if your with someone let's say ""out of Shape"" will it be difficult for them?",12,1.7142857142857142,21,1.3125,3,1,0,2,3,11,0.688,1,0.013,0.0,0.143,0.857,-0.3612
4993,2.4,2.8,3.6,4,20,100.0,0.75,50.0,Thanks for the help!,2,1.0,4,1.0,2,0,0,0,0,2,0.5,0,0.0,0.747,0.0,0.253,0.7088
382,2.0,5.4,4.2,30,152,43.33333333,5.266666667,53.33333333,"and I had previously typed in the passord before running the script so it didn't need to ask again for it, but it doesn't seem to work without the sudo?",19,1.5833333333333333,40,1.3333333333333333,3,0,4,9,4,19,0.633,2,0.013,0.0,0.0,1.0,0.0
4994,2.6,3.6,3.2,11,51,68.18181818,5.909090909,54.54545455,Thanks for the help -- even this far down the line!,8,1.3333333333333333,13,1.1818181818181819,3,0,2,0,0,5,0.455,0,0.0,0.396,0.0,0.604,0.7088
383,1.6,2.0,4.4,3,16,33.33333333,0.0,66.66666667,And I'm serious.,3,1.5,4,1.3333333333333333,0,1,0,1,1,2,0.667,0,0.0,0.0,0.394,0.606,-0.0772
4995,1.8,3.4,3.6,4,21,100.0,0.75,50.0,Thanks for the ideas!,3,1.5,5,1.25,2,0,0,0,0,2,0.5,0,0.0,0.516,0.0,0.484,0.4926
384,3.8,5.2,4.0,41,246,69.51219512,4.0,51.2195122,"And, in a district that hasn't elected a Democrat since the Civil War, the Republican candidate today, four days before the election, announced that she is standing down - all but assuring that the Democratic candidate will fail there on Tuesday.",49,2.3333333333333335,72,1.7560975609756098,10,2,2,7,1,21,0.512,0,0.0,0.075,0.158,0.768,-0.5859
4996,2.0,3.6,3.6,12,77,79.16666667,1.916666667,58.33333333,"Thanks for the info yqq909 and RescueTeam, especially on the bridge crossing.",15,2.142857142857143,20,1.6666666666666667,6,0,1,0,0,5,0.417,1,0.013,0.209,0.0,0.791,0.4404
385,5.0,5.0,4.6,16,91,65.625,2.5625,62.5,"And in fact, it seems that cronyism and money trump gender and racial identity, even still.",18,1.8,24,1.5,6,1,2,1,1,6,0.375,0,0.0,0.0,0.0,1.0,0.0
4997,2.8,3.6,3.2,4,21,100.0,0.75,50.0,Thanks for the reply.,3,1.5,5,1.25,2,0,0,0,0,2,0.5,0,0.0,0.492,0.0,0.508,0.4404
386,5.0,6.2,3.6,34,211,80.88235294,3.882352941,64.70588235,"And in its middle-class neighborhoods, Baghdad is a city of surprising topiary sculptures: leafy ficus trees are carved in geometric spirals, balls, arches and squares, as if to impose order on a chaotic sprawl.",44,2.2,59,1.7352941176470589,13,5,0,4,1,14,0.412,0,0.0,0.058,0.148,0.795,-0.5106
4998,2.8,3.4,3.8,11,80,68.18181818,3.090909091,54.54545455,Thanks for the suggestion -- of course you meant editing /etc/cups/cupsd.conf...,15,2.142857142857143,19,1.7272727272727273,4,0,0,2,1,4,0.364,2,0.025,0.225,0.0,0.775,0.4404
387,2.6,3.2,4.0,10,64,35.0,3.9,80.0,"And, interesting enough, up pops Tom Reynolds to comment, again.",15,1.875,17,1.7,2,0,3,3,0,4,0.4,0,0.0,0.231,0.0,0.769,0.4019
4999,1.8,3.2,3.6,4,19,100.0,0.75,50.0,Thanks for the tip.,2,1.0,4,1.0,2,0,0,0,0,2,0.5,0,0.0,0.492,0.0,0.508,0.4404
388,2.0,3.2,3.4,17,92,61.76470588,7.176470588,52.94117647,And I presume the right click option then doens't get the rights or prompt for the password.,13,1.4444444444444444,21,1.2352941176470589,6,0,1,3,1,8,0.471,2,0.022,0.0,0.0,1.0,0.0
5000,3.6,2.6,2.8,4,20,87.5,3.75,50.0,Thanks for your help,2,1.0,4,1.0,2,0,0,0,1,2,0.5,0,0.0,0.737,0.0,0.263,0.6808
389,1.6,2.8,3.8,15,75,56.66666667,6.866666667,60.0,And it hard to see if the original pppd script is still repeating in there.,14,1.75,21,1.4,2,2,2,3,1,8,0.533,2,0.027,0.138,0.084,0.778,0.2263
5001,2.0,3.0,4.4,4,21,87.5,0.75,50.0,Thanks for your help!,2,1.0,4,1.0,2,0,0,0,1,2,0.5,0,0.0,0.747,0.0,0.253,0.7088
390,1.8,4.0,3.6,18,83,58.33333333,4.388888889,50.0,"And i think you need to use x86 cd of dapper, as new iMac uses the intel processor.",18,1.6363636363636365,25,1.3888888888888888,5,2,0,5,1,7,0.389,3,0.036,0.0,0.0,1.0,0.0
5002,2.6,1.8,3.6,2,14,100.0,1.5,100.0,Thanks Fragos.,3,1.5,3,1.5,2,0,0,0,0,0,0.0,1,0.071,0.744,0.0,0.256,0.4404
391,2.6,4.4,3.8,17,80,52.94117647,7.823529412,52.94117647,And it's right on the inlet so you get to see all the boats entering the harbor.,11,1.5714285714285714,21,1.2352941176470589,3,1,0,4,2,10,0.588,0,0.0,0.0,0.0,1.0,0.0
5003,1.8,1.6,4.2,3,18,100.0,3.333333333,66.66666667,Thanks in advance!,4,2.0,5,1.6666666666666667,2,0,0,0,0,1,0.333,0,0.0,0.615,0.0,0.385,0.4926
392,3.4,3.8,4.6,8,51,43.75,3.875,62.5,And it will be penalties for violating regulations.,10,3.3333333333333335,15,1.875,2,0,0,2,1,5,0.625,0,0.0,0.0,0.333,0.667,-0.5423
5004,3.2,2.4,1.0,3,18,100.0,3.333333333,66.66666667,Thanks in advance.,4,2.0,5,1.6666666666666667,2,0,0,0,0,1,0.333,0,0.0,0.592,0.0,0.408,0.4404
393,1.2,3.0,4.2,3,14,16.66666667,0.333333333,33.33333333,And it worked.,2,2.0,4,1.3333333333333333,0,0,0,1,1,2,0.667,0,0.0,0.0,0.0,1.0,0.0
5005,3.0,2.8,5.6,4,28,100.0,2.5,75.0,"Thanks in advance,  Craig...",6,1.5,7,1.75,3,0,0,0,0,1,0.25,1,0.036,0.492,0.0,0.508,0.4404
394,1.6,4.8,3.6,5,26,10.0,0.8,60.0,"And it works, pretty well!",4,1.3333333333333333,6,1.2,0,0,2,1,1,2,0.4,0,0.0,0.651,0.0,0.349,0.68
5006,2.8,2.2,2.4,7,34,85.71428571,6.285714286,57.14285714,Thanks in advance for any help Rik,6,1.5,10,1.4285714285714286,3,0,0,1,0,3,0.429,1,0.029,0.528,0.0,0.472,0.6808
395,3.2,5.0,4.2,7,45,35.71428571,0.285714286,71.42857143,"And Kennedy himself would approve, Dodd said.",9,1.8,12,1.7142857142857142,2,0,0,2,1,2,0.286,0,0.0,0.0,0.0,1.0,0.0
5007,2.2,1.6,4.2,6,36,100.0,5.333333333,50.0,Thanks in advance for any responses.,7,2.3333333333333335,11,1.8333333333333333,3,0,0,0,0,3,0.5,0,0.0,0.367,0.0,0.633,0.4404
396,2.0,2.2,5.2,15,73,53.33333333,6.666666667,53.33333333,"and lol this was filmed right down the street from me, so enjoy my 'hood.",9,1.2857142857142858,17,1.1333333333333333,2,0,2,4,2,9,0.6,2,0.027,0.347,0.0,0.653,0.7855
5008,2.4,3.0,3.8,7,34,85.71428571,0.428571429,71.42857143,"[Thanks, JS and Rom for the image]",6,1.5,9,1.2857142857142858,5,1,0,0,0,3,0.429,0,0.0,0.0,0.0,1.0,0.0
397,3.6,2.6,4.4,16,82,62.5,6.8125,56.25,And look at how bad the decision to choose identity over ideology turns out to be.,17,2.125,26,1.625,3,1,1,4,0,9,0.562,0,0.0,0.0,0.189,0.811,-0.5423
5009,2.0,3.0,2.4,2,17,100.0,0.5,100.0,"Thanks,     Marts",6,1.0,6,3.0,2,0,0,0,0,0,0.0,1,0.059,0.744,0.0,0.256,0.4404
398,5.4,5.4,3.2,35,200,68.57142857,4.942857143,65.71428571,And many people seem to be planning a tribute to the late pop star Michael Jackson - searches for [michael jackson costume] started spiking in June of this year and have increased steadily since then:,42,1.826086956521739,54,1.542857142857143,14,2,2,7,0,13,0.371,1,0.005,0.062,0.0,0.938,0.2732
5010,1.4,2.0,4.6,1,16,150.0,0.0,200.0,Thanks...Michael,3,3.0,3,3.0,2,0,0,0,0,0,0.0,1,0.062,0.0,0.0,1.0,0.0
399,4.0,3.4,4.6,13,70,46.15384615,3.230769231,61.53846154,And -- more importantly -- they'll help bring more fans into the fold.,11,1.375,17,1.3076923076923077,2,1,2,2,1,6,0.462,0,0.0,0.325,0.0,0.675,0.6478
5011,1.2,2.2,3.8,2,12,50.0,1.5,100.0,Thanks much!,2,1.0,2,1.0,1,0,1,0,0,0,0.0,0,0.0,0.761,0.0,0.239,0.4926
400,3.8,3.2,5.2,10,64,75.0,4.0,80.0,And more polling stations may mean more opportunities for fraud.,12,2.0,16,1.6,3,2,1,1,0,4,0.4,0,0.0,0.193,0.272,0.535,-0.2893
5012,1.6,3.2,2.8,2,12,100.0,0.0,100.0,"thanks, -myk",2,1.0,2,1.0,2,0,0,0,0,0,0.0,2,0.167,0.744,0.0,0.256,0.4404
401,1.8,5.2,3.0,15,90,46.66666667,2.6,60.0,"And, more recently, you've been with us as we shared the movie's rowdy, red-meat trailers.",15,1.875,23,1.5333333333333334,3,1,2,3,3,8,0.533,0,0.0,0.146,0.0,0.854,0.34
